URL,company_name,headquarters,industry,total_rating,highest_score_name,highest_score_point,course_name,duration,start_date,entry_deadline,catch_phrase
/2026/company/r399212047/internship/,株式会社青井黒板製作所,大阪,文具・事務機器・インテリア／家電・ＡＶ機器,N/A,N/A,N/A,教育環境を支える黒板メーカーの会社説明会,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,【先着順・選考無し】教育環境を支える黒板メーカーの会社説明会
/2026/company/r243500066/internship/,ネッツトヨタゾナ神戸株式会社,兵庫,商社（自動車・輸送機器）／専門店（自動車関連）／損害保険／その他専門店・小売,N/A,N/A,N/A,【先着順・選考なし】自動車営業のお仕事体感コース,1日,10月随時、11月随時、12月随時、1月随時、2月随時、3月随時(兵庫),1月24日,【先着順・選考なし】フィードバッグ有◎ヒアリング力が身につく自動車営業体験♪
/2026/company/r328872029/internship/,四国紙販売株式会社,愛媛,商社（紙）／紙・パルプ／繊維,N/A,N/A,N/A,紙/パルプ業界の今と未来◆働くを考える1Day仕事体験,1日,11月随時、12月随時、1月随時(愛媛),1月24日,★　納得！紙・パルプ業界の今と未来 ◆働くを考える1日　★
/2026/company/r489330034/internship/,澤村株式会社,大阪,商社（繊維製品）,N/A,N/A,N/A,繊維の今を知る1day説明会,1日,10月下旬、11月随時、1月随時(東京)、10月下旬、11月随時(大阪),1月20日,繊維の専門商社を知る！説明会に参加して、理解を深めませんか？
/2026/company/r810110019/internship/,株式会社アドヴィックス,愛知,自動車／輸送機器／機械／半導体・電子部品・その他／精密機器,N/A,N/A,N/A,【文系向け】Visonワークショップ/夏季以降開催,1日,10月随時、11月随時、12月随時(愛知)、10月随時、11月随時、12月随時(WEB),12月20日,「交通事故死0」ドライバーが安心してクルマを楽しむことができる世界へ
/2026/company/r505110024/internship/,株式会社プリントパック,京都,印刷関連／機械／広告／出版／インターネット関連,4.73,業界の理解,4.71,■プリントパックがまるっとわかる｜1day仕事体験,1日,10/26(WEB),10月25日,■成長を続けるプリントパックがまるっと分かる｜1day仕事体験
/2026/company/r926181071/internship/,株式会社グラッドキューブ,大阪,インターネット関連／広告／情報処理／通信／ソフトウェア,N/A,N/A,N/A,Webマーケを超リアルに感じられる仕事体験会！,1日,10/25、11月随時、12月随時、1月随時、2月随時(大阪),1月24日,日本トップクラスのプロ集団！超リアルなWebマーケティング1day仕事体験☆
/2026/company/r861871039/internship/,ａｕじぶん銀行株式会社,東京,都市銀行・信託銀行／地方銀行／信用金庫・信用組合・労働金庫／情報処理／通信,N/A,N/A,N/A,オンライン説明会,1日,10/24、10/28、11/6、11/12(WEB),10月24日,オンライン説明会～auじぶん銀行で働く魅力とは～
/2026/company/r380310011/internship/,サツマ酸素工業株式会社,鹿児島,ガス／商社（機械）／商社（医療機器）／建築設計／エネルギー,N/A,N/A,N/A,【1day】現場同行・就業体験 地域のミライにキタイを,1日,1月下旬(鹿児島),1月20日,★私たちはキタイを運んでいます★
/2026/company/r556991058/internship/,株式会社大村製作所,埼玉,輸送機器／自動車／金属製品／その他製造,N/A,N/A,N/A,【製造職】航空機部品を加工しよう！,1日,12月随時、1月随時(埼玉)、10月随時、11月随時(WEB),1月24日,★切削で金属に触れる！加工する！★文理・男女不問の製造業界を知れるプログラム
/2026/company/r434512058/internship/,長生堂製薬株式会社,徳島,医薬品,4.71,人事とのやりとり,4.99,【WEB開催】業界理解セミナー,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,ジェネリック医薬品を学ぶ＜WEB業界理解セミナー/会社説明会＞ ＜1day仕事体験＞
/2026/company/r494991043/internship/,長野愛知電機株式会社,長野,重電・産業用電気機器／コンピュータ・通信機器・ＯＡ機器／電力・電気／建設,N/A,N/A,N/A,【先着順・選考なし】設計開発職コース,1日,11月随時、12月随時、1月随時、2月随時(長野),1月24日,工学部/電気・電子系学生必見！様々な機器の「電源」の回路設計を体験しよう！
/2026/company/r374500014/internship/,株式会社マルイチ産商,長野,食品／商社（食料品）／水産,4.81,人事とのやりとり,4.84,「信州」における、企業価値向上施策を考える１日間,1日,2/6(東京),1月8日,今だからこそ、日本の食文化について真剣に考える仕事体験！
/2026/company/r867200056/internship/,上田ガス株式会社,長野,ガス／電力・電気／エネルギー／その他サービス,N/A,N/A,N/A,【理工系対象】上田ガス体験プログラム(実開催）,1日,10月随時、11月随時、1月随時(長野),1月24日,アットホームな雰囲気で気軽に参加
/2026/company/r399200014/internship/,岡本工業株式会社,東京,設備・設備工事関連／プラント・エンジニアリング／機械／その他製造／機械設計,N/A,N/A,N/A,オープン・カンパニー,1日,10月随時(WEB),10月31日,「岡本には、ワケがある。」そのワケを知る会社説明会を実施！
/2026/company/r573202094/internship/,コスモ企業株式会社,千葉,食品／各種ビジネスサービス／外食・レストラン・フードサービス,N/A,N/A,N/A,搭載スタッフ仕事体験コース,1日,1月随時(千葉),1月31日,コスモ企業の搭載スタッフを体験！！
/2026/company/r669300010/internship/,株式会社 島津製作所,京都,精密機器／医療機器／機械／重電・産業用電気機器,N/A,N/A,N/A,事務系向け Ｒｅｇｉｓｔａ（冬開催）,2、3日程度,1月随時(京都)、12月随時、1月随時(WEB),11月18日,島津製作所　インターンシップ・仕事体験
/2026/company/r814522068/internship/,茨城県信用保証協会,茨城,政府系・系統金融機関／公社・官庁,N/A,N/A,N/A,信用保証協会って？業界を知り・仕事を知る1day体験,1日,10月随時(茨城),10月31日,≪中小企業支援の柱の1つ//創業計画策定支援≫を体験しよう！
/2026/company/r641981032/internship/,株式会社イビソク,岐阜、東京,建設コンサルタント／コンサルタント・専門コンサルタント,N/A,N/A,N/A,ようこそIBISOKUへ！WEB会社説明会！,1日,11/13、12/6(WEB),12月5日,専門技術とDXの融合！専門性の高い仕事の魅力を知るWEB説明会
/2026/company/r879702018/internship/,株式会社 計測技術研究所,神奈川,精密機器／半導体・電子部品・その他／重電・産業用電気機器／総合電機（電気・電子機器）,N/A,N/A,N/A,「ものづくり」の会社を知る！会社説明会,1日,1月随時(神奈川),1月24日,自社製品のアプリ開発や自動制御開発など、 ものづくりの楽しさを体験！
/2026/company/r381300075/internship/,リック株式会社,大阪、東京,商社（インテリア）／商社（建材・エクステリア）／商社（総合）／文具・事務機器・インテリア／建材・エクステリア,N/A,N/A,N/A,【WEB開催・選考なし】1day営業仕事体験,1日,11/8、11/19、12/6、12/17、1/9、1/21、2月随時(WEB),1月24日,＼就活応援／【インテリア】×【商社】×【営業】を知ろう！
/2026/company/r610010005/internship/,株式会社エーアイネット・テクノロジ,神奈川,ソフトウェア／情報処理／インターネット関連／各種ビジネスサービス／公社・官庁,N/A,N/A,N/A,会社紹介セミナー,1日,11月随時、12月随時、1月随時(WEB),1月24日,【授業の合間に！】会社紹介セミナー※WEB開催
/2026/company/r506010041/internship/,住友電工情報システム株式会社,大阪,ソフトウェア／情報処理,4.56,業界の理解,4.63,【コース１】業界研究とSEの報連相体験,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月12日,業界研究とSE体験
/2026/company/r417272017/internship/,京福コンサルタント株式会社,福井,建設コンサルタント／建築設計／その他サービス,N/A,N/A,N/A,建設コンサルはどんな職種がある？体験型１DAYコース,1日,10/21、10/29、11/5、11/11、11/18、11/25、12/9、12/16(福井),12月2日,【選べる4コース】地域の未来を創る仕事をご紹介【WEB・対面コース有】
/2026/company/r319321034/internship/,平和建設株式会社,静岡,建設／住宅／建築設計／不動産,N/A,N/A,N/A,施工管理コース,1日,10月随時、12月随時、1月随時(静岡),1月24日,〇　建設業の現在と未来 　◆ 平和建設で働くを考える1日　★
/2026/company/r673802069/internship/,株式会社大村総業,静岡,陸運（貨物）／倉庫,N/A,N/A,N/A,1. リアル開催　1day仕事体験　<1日コース>,1日,10月随時(静岡),10月25日,当社の事業や働き方などを、詳しく知ることができるプログラム
/2026/company/r737300087/internship/,ハクゾウメディカル株式会社,大阪,医療機器／医薬品／商社（医療機器）／商社（医薬品）／医療関連・医療機関,4.35,業界の理解,4.61,営業体験コース　商品を手に取り、使用し商品提案,1日,2月随時(大阪),1月24日,◆“商品企画”会議を体験◆文系でもモノづくり？！メーカーの営業体験できます！
/2026/company/r848472093/internship/,アンテナ技研株式会社,埼玉,総合電機（電気・電子機器）／コンピュータ・通信機器・ＯＡ機器／通信／機械設計／設備・設備工事関連,N/A,N/A,N/A,アンテナ技研の製品・仕事の説明会コース,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,人工衛星からトンネルまで、無線通信システムを支えるアンテナ機器の開発を知る
/2026/company/r470752051/internship/,三重機械鉄工株式会社,三重,プラント・エンジニアリング／設備・設備工事関連／その他製造,N/A,N/A,N/A,プラント・エネルギー業界の１day仕事体験,1日,2月随時(三重),1月24日,座学で体験！プラント・エネルギー業界の１day仕事体験
/2026/company/r604881077/internship/,一般社団法人波の家福祉会,兵庫,福祉・介護／教育関連／その他サービス,N/A,N/A,N/A,★療育センター 支援員の仕事体験★,1日,11月随時、12月随時、1月随時(兵庫),1月24日,◆療育／生活支援／保育の仕事が分かる仕事体験◆ ＃明石 ＃働きやすさ重視
/2026/company/r200592083/internship/,株式会社水上工作所,大阪,金属製品／その他製造,N/A,N/A,N/A,【対面開催】オープン・カンパニー（会社紹介）,1日,10/19、10月随時(大阪),10月31日,日本に３社だけ！業界シェア トップクラス！「MIZUKAMIバンド」の秘密に迫る！
/2026/company/r392010091/internship/,株式会社ワールドインテック【総合職（営業職・採用職）】,福岡、東京,人材サービス（人材紹介・人材派遣）／その他サービス／コンサルタント・専門コンサルタント／シンクタンク／各種ビジネスサービス,4.49,事業内容の理解,4.47,30分でわかる！ワールドインテックのアレコレ！,1日,1月随時(北海道)、1月随時(東京)、1月随時(京都)、1月随時(大阪)、1月随時(兵庫)、1月随時(広島)、1月随時(福岡)、1月随時(熊本)、1月随時(WEB),1月25日,人材系営業の醍醐味・マッチング業務を体験できる1day仕事体験
/2026/company/r923600090/internship/,富士レビオ株式会社,東京,化学／医療機器／医薬品／医療関連・医療機関／コンサルタント・専門コンサルタント,N/A,N/A,N/A,◆研究開発コース（3days）,2、3日程度,11月下旬、12月上旬(東京)、11月下旬、12月上旬(WEB),11月30日,あなたが動かせ、ヘルスケアの未来。人々の健康のために。未来の笑顔のために。
/2026/company/r132282029/internship/,マクセルクレハ株式会社,大阪、三重,タイヤ・ゴム製品,N/A,N/A,N/A,【先着順・選考なし】「素材」業界&会社説明会コース,1日,1月随時(三重),1月24日,【機械・電気・化学専攻の方大歓迎×津市・亀山市】「素材」に関する業界研究
/2026/company/r519600059/internship/,明治安田生命保険相互会社,東京,生命保険,N/A,N/A,N/A,◆職務体験型＜コンサルティング営業コース＞,2、3日程度,11月随時(北海道)、11月随時(宮城)、11月随時(新潟)、11月随時(静岡)、11月随時(岡山)、11月随時(広島)、11月随時(熊本),11月30日,MEIJIYASUDA Internship 2024
/2026/company/r798642050/internship/,株式会社なかしま,富山,食品,N/A,N/A,N/A,”なかしま”を知ろう！1DAY体験コース,1日,10月随時、11月随時、12月随時、1月随時、2月随時(富山),2月27日,＊-”なかしま”を知ろう！1DAYお仕事体験-＊
/2026/company/r864271002/internship/,株式会社東光高岳,東京,重電・産業用電気機器／プラント・エンジニアリング／総合電機（電気・電子機器）／電力・電気／エネルギー,N/A,N/A,N/A,【理系学生対象】1dayオープンカンパニー,1日,11/5、12/13、1/14、2/12(WEB),2月4日,明日の社会を支える電力インフラの仕事研究
/2026/company/r968900010/internship/,第一工業株式会社,静岡,輸送機器／金属製品／文具・事務機器・インテリア／商社（金属）／商社（教育関連）,N/A,N/A,N/A,【文理共通】職場・工場見学,1日,10月随時(静岡),10月30日,【文理不問】製造業での働き方を知ろう！【オンライン開催】
/2026/company/r464991037/internship/,株式会社アドニス,北海道,ソフトウェア／情報処理／インターネット関連,N/A,N/A,N/A,【札幌×IT】SE・プログラマー説明会開催！,1日,1月随時(WEB),1月24日,【サッポロファクトリー内に位置するIT会社です】SE・プログラマー説明会開催！
/2026/company/r327592066/internship/,株式会社ノジマ　東京エリア窓口,神奈川,専門店（家電・事務機器・カメラ）／通信／インターネット関連／商社（電機・電子・半導体）／家電・ＡＶ機器,N/A,N/A,N/A,先着順・選考なし☆NOJIMA 2026　社風体感セミナー☆,1日,10月随時(神奈川),10月31日,■　NOJIMA 2026　■
/2026/company/r892910019/internship/,株式会社マルイ,新潟,スーパー・ストア／食品,N/A,N/A,N/A,【WEB】「秋季限定開催」オープンカンパニー,1日,11月随時(WEB),11月30日,◆就活応援企画／ビジネスを学ぶ◆24夏マルイ・キャリアプログラム
/2026/company/r455500011/internship/,西日本鉄道株式会社　国際物流事業本部,東京、福岡,航空／海運／陸運（貨物）／倉庫／鉄道,N/A,N/A,N/A,【WEB】航空輸送を手配しよう(1DAY仕事体験&座談会),1日,12月随時、1月随時(WEB),1月24日,「国際物流」を知る！1day仕事体験&社員座談会
/2026/company/r776861077/internship/,アイスター株式会社,大阪,ソフトウェア／情報処理／コンサルタント・専門コンサルタント／その他サービス,N/A,N/A,N/A,IT業界・エンジニアを知る！≪1day仕事体験≫,1日,1/30(大阪),12月1日,IT業界・エンジニアの仕事を知る！素朴な疑問を解決する≪1day仕事体験≫
/2026/company/r321420067/internship/,山三電機株式会社,東京,商社（自動車・輸送機器）／通信／不動産,N/A,N/A,N/A,自動車メカニック見学コース（埼玉・神奈川・西東京）,1日,10月随時、11月随時、12月随時(埼玉),12月25日,自動車メカニックの現場見学体験・auショップモバイル見学体験
/2026/company/r515300069/internship/,株式会社グリーンハウス,東京,外食・レストラン・フードサービス／商社（食料品）／食品／ホテル,N/A,N/A,N/A,<総合職>海外新規事業開発コース(先着順・選考なし),1日,10月随時、11月随時、12月随時(WEB),12月18日,【多事業展開×海外×IT】変革者、モトム
/2026/company/r127350026/internship/,東京ガスエンジニアリングソリューションズ株式会社,東京,エネルギー／プラント・エンジニアリング／ガス／電力・電気／設備・設備工事関連,N/A,N/A,N/A,【理系限定】秋1Day仕事研究セミナー,1日,11月随時(WEB),11月30日,～私たちが拓くエネルギーの未来～脱炭素化社会の実現に一緒に挑戦しましょう！
/2026/company/r653130046/internship/,株式会社Genki Global Dining Concepts,東京、栃木,外食・レストラン・フードサービス／その他専門店・小売,N/A,N/A,N/A,【WEB】成長戦略/ブランディング企画立案ワーク,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),1月24日,【WEB】成長戦略/ブランディング企画立案ワーク
/2026/company/r676122083/internship/,共立電気株式会社,愛媛,電力・電気／設備・設備工事関連／ソフトウェア／情報処理／通信,N/A,N/A,N/A,【共立電気説明会】,1日,1月随時(愛媛),1月26日,【説明会開催】四国シェア拡大中の地域のインフラを支える仕事です。
/2026/company/r347352082/internship/,株式会社ヤマナカ,茨城,農林／教育関連／金属製品／その他サービス／機械,N/A,N/A,N/A,金属部品を加工し、モノづくりの楽しさ・仕組みを体験,1日,10月随時、11月随時、12月随時、1月随時(茨城),1月24日,「金属加工」と「農業分野」。ヤマナカの新たな両輪の仕事を体験！
/2026/company/r926310039/internship/,株式会社石井表記,広島,機械／その他製造,N/A,N/A,N/A,【選考なし・先着順】1Day設計体験（電気・機械設計）,1日,12月随時(広島),12月31日,【広島/機械メーカー】『個性が強い』石井表記のモノづくりを体験しよう!!
/2026/company/r775110096/internship/,富士経済グループ,東京,各種ビジネスサービス／コンサルタント・専門コンサルタント／シンクタンク／出版／その他サービス,N/A,N/A,N/A,【秋冬】マーケティングリサーチ職体験,1日,11月随時、12月随時(東京)、11月随時、12月随時(大阪),12月1日,【★1day仕事体験：対面開催★】マーケティングリサーチ職体験コース
/2026/company/r668172061/internship/,株式会社三島コーポレーション,大阪,不動産／損害保険／生命保険,N/A,N/A,N/A,当社についてお伝えする1dayオープン・カンパニー,1日,1月随時(WEB),12月20日,当社についてお伝えする1dayオープン・カンパニー
/2026/company/r392412059/internship/,株式会社アイケンジャパン,福岡、東京,不動産／建築設計／住宅／建設／コンサルタント・専門コンサルタント,4.83,人事とのやりとり,4.94,業界や会社について学べるオープンカンパニー☆,1日,10月随時、11月随時、12月随時、1月随時(WEB),12月31日,【入居率９９％！？】人気のアパートの秘密教えます！
/2026/company/r235130042/internship/,株式会社トキワ,東京,化粧品／機械／化学／その他製造,N/A,N/A,N/A,化粧品業界について学ぶ！説明会型オープンカンパニー,1日,12月随時、1月随時(東京),1月20日,化粧品業界について学ぶ！！美と感動と喜びを届けることを仕事に。
/2026/company/r460310066/internship/,株式会社さんれいフーズ,鳥取,商社（食料品）／食品,4.51,人事とのやりとり,4.71,食品卸・食品メーカーを知る！オープンカンパニー,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,【対面・WEB開催】食品卸・食品メーカーの仕事を知る！1day仕事体験
/2026/company/r518300018/internship/,株式会社 三昭堂,愛知,住宅／建設／建築設計／広告／設備・設備工事関連,4.69,社員からのアドバイス,4.60,先着順・選考なし1day展示場・看板工場見学ツアー,1日,11/5、11/12、12/3、12/17(愛知),12月16日,【学部不問☆住宅&看板】全国規模の看板事業と地元密着のハウスメーカー体感
/2026/company/r407802099/internship/,宮城製粉株式会社,宮城,食品,N/A,N/A,N/A,先輩社員座談会,1日,10月随時、11月随時、12月随時(WEB),12月31日,～宮城から「美味しい」「わくわく」を発信～
/2026/company/r768611095/internship/,株式会社長谷工不動産,東京,不動産／建築設計／住宅／建設／その他サービス,N/A,N/A,N/A,【WEB】デベロッパーの仕事が学べる1day仕事体験開催,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,【WEB開催】デベロッパーの仕事が学べる1day仕事体験開催
/2026/company/r404500019/internship/,DOWAホールディングス株式会社,東京,非鉄金属／金属製品／プラント・エンジニアリング／半導体・電子部品・その他／輸送機器,N/A,N/A,N/A,★冬開催★【操業スタッフ・研究開発職コース】,1日,1月随時(秋田)、1月随時(埼玉)、1月随時(千葉)、1月随時(静岡)、1月随時(岡山),12月31日,素材・環境事業での働き方が分かる！1day仕事体験
/2026/company/r924822017/internship/,一般財団法人札幌市交通事業振興公社,北海道,鉄道／公社・官庁,N/A,N/A,N/A,【札幌市営地下鉄駅員】札幌の交通網を守る仕事です,1日,11月上旬(北海道),10月31日,【札幌市営地下鉄駅員】札幌の交通網を守る仕事【札幌市電運転手】
/2026/company/r711572074/internship/,社会福祉法人山百合会,神奈川,福祉・介護／教育関連,N/A,N/A,N/A,【WEB開催】保育職を体感できるオープンカンパニー,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,★☆★☆★　保育士・保育教諭オンライン体験♪　★☆★☆★
/2026/company/r974871049/internship/,京西テクノス株式会社,東京,医療機器／情報処理／機械設計／精密機器,N/A,N/A,N/A,☆オープン・カンパニー☆トップセミナー開催,1日,1月下旬(東京),1月20日,☆短期集中☆「自己診断＆面接対策」講座
/2026/company/r407782084/internship/,株式会社ロジコム,広島,陸運（貨物）／倉庫／自動車／ソフトウェア／金属製品,N/A,N/A,N/A,オープンカンパニー（会社見学・座談会）,1日,12月随時(WEB),12月31日,－いま、物流が熱い。－
/2026/company/r190010017/internship/,アイ・シー・エンジニアリング株式会社,神奈川,自動車／プラント・エンジニアリング／機械／建設／その他製造,4.57,事業内容の理解,4.63,先着順・選考なしオープンカンパニー&キャリアコース,1日,11月随時、12月随時、1月随時(神奈川),1月24日,【自動車プラントエンジニアの仕事を体験してみませんか？】
/2026/company/r488110041/internship/,株式会社ネクスコ・エンジニアリング東北,宮城,建設コンサルタント／建設／設備・設備工事関連／機械／その他サービス,N/A,N/A,N/A,【限定】自己啓発セミナー（11月）,1日,11/30(宮城)、11/25(WEB),11月18日,【土木・電気・通信・機械】東北の高速道路を守っている存在を知っていますか？
/2026/company/r535200077/internship/,アプライド マテリアルズ ジャパン株式会社,東京,半導体・電子部品・その他／機械／プラント・エンジニアリング／商社（電機・電子・半導体）／機械設計,4.33,事業内容の理解,4.35,オープン・カンパニー（WEB/3時間）,1日,12月随時(茨城)、12月随時(千葉)、12月随時(東京)、12月随時(愛知)、12月随時(三重)、12月随時(京都)、12月随時(大阪)、12月随時(広島)、12月随時(熊本)、1月随時(WEB),1月24日,半導体製造のエンジニア体験　#初任給37.0万円以上　#売上世界一
/2026/company/r244202065/internship/,神興建設株式会社,東京,建設／住宅／建築設計／メンテナンス・清掃事業,N/A,N/A,N/A,【建築・施工管理】の仕事がわかる1Dayプログラム,1日,1月随時(東京),1月23日,「建物をつくる」を存分に味わえる施工管理の仕事を体感しよう！
/2026/company/r547620047/internship/,川口土木建築工業株式会社,埼玉,建設／建築設計／建設コンサルタント／不動産／住宅,N/A,N/A,N/A,【先着順・選考なし】 建築業界体感プログラム,1日,10月随時、11月随時(埼玉),10月30日,ダイナミックなモノづくりと建築現場を体感・学べるプログラムに参加しませんか？
/2026/company/r506081045/internship/,株式会社東日本技術研究所,茨城,ソフトウェア／情報処理／医療機器,N/A,N/A,N/A,【福島・新潟】IT業界を知る！オープン・カンパニー,1日,10月随時(福島)、10月随時(新潟),10月31日,”IT業界を知り、SEの仕事を知る”1day仕事体験！　オープン・カンパニー
/2026/company/r965800025/internship/,株式会社アルファ,神奈川,自動車／住宅／金属製品,N/A,N/A,N/A,(オープン・カンパニー)オンライン会社・業界説明,1日,10月随時、11月随時、12月随時、1月随時、2月随時(WEB),1月24日,【1day＆3days】仕事体験　鍵メーカーを知る・様々な職種を体験できる！
/2026/company/r172671070/internship/,株式会社ライフサポート・エガワ,東京,陸運（貨物）／倉庫／コンサルタント・専門コンサルタント／その他サービス,N/A,N/A,N/A,【WEB】物流会社に潜り込め！【業界・企業研究】,1日,10/23、10/29、11/7、11月随時、12月随時、1月随時、2月随時(WEB),11月30日,その裏側、見せます。お菓子で社会をサポートする仕事とは？
/2026/company/r994362016/internship/,株式会社岡部,富山、東京,建設／ゲーム・アミューズメント機器／住宅／建設コンサルタント／インターネット関連,N/A,N/A,N/A,【施工管理職体験】遊具の付加価値を考えよう！,1日,10月随時(富山)、10月随時(WEB),10月31日,【120分！】県内NO.1実績！遊具の付加価値について学べる1day仕事体験
/2026/company/r150400064/internship/,信越化学工業株式会社,東京,化学／半導体・電子部品・その他／プラント・エンジニアリング／精密機器／金属製品,N/A,N/A,N/A,技術者の仕事を知る１day仕事体験,1日,11月下旬(WEB),11月4日,世界有数の化学メーカーの仕事を知る１day仕事体験
/2026/company/r226552068/internship/,株式会社アイジェクト,埼玉,金属製品／非鉄金属,N/A,N/A,N/A,会社・業界・仕事への理解を深める【1Day仕事体験】,1日,10月随時、11月随時、12月随時、1月随時(埼玉),1月24日,会社・業界・仕事への理解を深める【1Day仕事体験】開催！
/2026/company/r818922083/internship/,北陸労働金庫,石川,信用金庫・信用組合・労働金庫,N/A,N/A,N/A,【北陸ろうきんについて知ろう】企業セミナー,1日,1月随時(WEB),1月24日,【WEB開催】説明会・個人融資体験！
/2026/company/r201420034/internship/,リスクモンスター株式会社,東京,情報処理／コンサルタント・専門コンサルタント／その他金融／各種ビジネスサービス／教育関連,N/A,N/A,N/A,アナリスト志望必見！実践型2days仕事体験,2、3日程度,11/28(東京),11月1日,～人を知り、リスモンを知る～個別FBあり！希望部署選択式実践型2days仕事体験
/2026/company/r898420055/internship/,株式会社食環境衛生研究所,群馬,農林／食品／医療関連・医療機関／コンサルタント・専門コンサルタント,N/A,N/A,N/A,【WEB開催】業界・会社理解説明会,1日,12月随時、1月随時(WEB),1月24日,食の安全を守る『食環研』の内部に潜入！業界・企業理解を深めるWEB説明会
/2026/company/r636082012/internship/,株式会社JTBグローバルアシスタンス,東京,旅行／ホテル／その他サービス,N/A,N/A,N/A,WEB開催 プレセミナー,1日,11/20(東京),11月19日,旅のトラブルを笑顔に変える力　アシスタンス業界を知るセミナー
/2026/company/r981600006/internship/,株式会社飛竜企画,東京,広告／その他サービス／コンサルタント・専門コンサルタント／各種ビジネスサービス／インターネット関連,4.54,社員からのアドバイス,4.60,【WEB開催】「広告代理店」の会社説明会&座談会,1日,10/22、1月随時(WEB),1月20日,【WEB開催】「広告代理店」の会社説明会&座談会
/2026/company/r168900089/internship/,ジヤトコエンジニアリング株式会社,静岡,自動車／輸送機器／機械／精密機器,N/A,N/A,N/A,WEB会社説明会【理系対象】　自動車　設計・開発業務,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,WEB会社説明会　【理系対象】　自動車　設計・開発業務
/2026/company/r761871050/internship/,双日オートグループ東京株式会社,東京,商社（自動車・輸送機器）／専門店（自動車関連）／自動車／損害保険,N/A,N/A,N/A,【先着順・選考なし】BMW／MINIショールーム見学,1日,10月随時、11月随時、1月随時(東京),1月31日,プレミアムブランド「BMW／MINI」のセールスコンサルタントとは？
/2026/company/r607362069/internship/,株式会社カフェ青山,岡山,外食・レストラン・フードサービス／その他専門店・小売,N/A,N/A,N/A,【2days】カフェスタッフ、生菓子製造スタッフ体験！,2、3日程度,10月随時、11月随時、12月随時、1月随時(岡山),1月24日,カフェ青山◆#キッチンホール #販売 #生菓子製造 #スタッフお仕事体験！
/2026/company/r693382074/internship/,Ｂｏｄｙ　Ｐｉｏｎｅｅｒ株式会社,東京,福祉・介護／外食・レストラン・フードサービス／コンサルタント・専門コンサルタント／各種ビジネスサービス／その他サービス,N/A,N/A,N/A,1day仕事体験！デイサービス事業を知る！,1日,10月随時、11月随時、12月随時、1月随時(東京),1月24日,デイサービス業界を知る！業務体験をする！1weekインターンシップ・1day仕事体験
/2026/company/r488732049/internship/,株式会社柿崎工務所,山形,建設／建材・エクステリア／商社（建材・エクステリア）／建築設計／不動産,N/A,N/A,N/A,【対面】ドローン体験＆現場実感　1day仕事体験,1日,10月随時、11月随時、12月随時、1月随時(山形),1月24日,【文理不問！】ICT技術で働き方を大きく革新中！ドローン体験＆現場実感
/2026/company/r294500069/internship/,株式会社 名古屋銀行,愛知,地方銀行,N/A,N/A,N/A,MEIGIN×パートナーシップ in Winter,1日,12月随時(愛知),12月9日,「MEIGIN FES」開催決定！！
/2026/company/r700881064/internship/,柏崎市,新潟,公社・官庁,N/A,N/A,N/A,セミナー形式しごと体験（予定）,1日,2月中旬(新潟),1月24日,キミのミチが見つかる夏　柏崎市役所　オープンカンパニー「しごと体験」募集開始
/2026/company/r473781005/internship/,丸ヨ建設工業株式会社,愛知,建設／商社（建材・エクステリア）／住宅／建築設計,N/A,N/A,N/A,建設業界を知ろう！オープン・カンパニー★,1日,1月随時(愛知)、10/30、11/13、11/27(WEB),1月24日,建設業界を知ろう！オープン・カンパニー★
/2026/company/r110672014/internship/,株式会社バリューソフトネクスト,愛知,ソフトウェア／情報処理,N/A,N/A,N/A,一歩踏み込んだ業界研究！自分に合った企業の見つけ方,1日,11/1、12月随時、1月随時(WEB),1月23日,自分の価値観を知って就活軸を作ろう！～IT業界編～
/2026/company/r455600047/internship/,株式会社本間組,新潟、東京,建設／建築設計／住宅／不動産／建設コンサルタント,4.78,職場雰囲気の理解,5.00,【ＷＥＢ】１日仕事体験（土木・建築）,1日,2月随時(WEB),1月23日,【地域を支えるダイナミックな仕事】ゼネコンで働く魅力・やりがいを体験しよう！
/2026/company/r314500092/internship/,株式会社内藤ハウス,山梨、東京,建設／建材・エクステリア／建築設計／建設コンサルタント／ホテル,N/A,N/A,N/A,【山梨開催】プレハブ・システム建築が分かる！1day,1日,10月随時、11月随時、12月随時、1月随時、2月随時(山梨),2月28日,建設業のアレコレ…1day仕事体験と会社説明会で学びませんか？
/2026/company/r421962005/internship/,社会福祉法人ひかり福祉会,滋賀,福祉・介護,N/A,N/A,N/A,生活支援員　1日職場体験,1日,10月随時、11月随時、12月随時、1月随時(WEB),1月24日,★☆★☆★　福祉の職場体験♪　★☆★☆★
